ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
916135417,35806809,0,1
916135417,35806807,0,1
916135417,35806733,0,1
916135417,35807155,0,1
916135417,35806799,0,1
916135417,35806774,0,1
916135417,35806769,0,1
916135417,35806751,0,1
916135417,35806740,0,1
916135417,35806753,0,1
916135417,35806776,0,1
916135417,35806752,0,1
916135417,35806750,0,1
916135417,35806801,0,1
916135417,35806744,0,1
916135417,35806743,0,1
916135417,35806772,0,1
916135417,35806805,0,1
916135417,35806764,0,1
916135417,35806734,0,1
916135417,35806773,0,1
916135417,35806768,0,1
916135417,35806742,0,1
916135417,35806758,0,1
916135417,35100548,0,1
916135469,35806756,0,1
916135469,35806791,0,1
916135469,35806790,0,1
916135469,35806770,0,1
916135469,35804735,0,1
916135469,35803268,0,1
916135469,35806793,0,1
916135469,35806761,0,1
916135469,35806749,0,1
916135469,35806809,0,1
916135469,35806807,0,1
916135469,35806733,0,1
916135469,35807155,0,1
916135469,35806799,0,1
916135469,35806774,0,1
916135469,35806769,0,1
916135469,35806751,0,1
916135469,35806740,0,1
916135469,35806753,0,1
916135469,35806776,0,1
916135469,35806752,0,1
916135469,35806750,0,1
916135469,35806801,0,1
916135469,35806744,0,1
916135469,35806743,0,1
916135469,35806772,0,1
916135469,35806805,0,1
916135469,35806764,0,1
916135469,35806734,0,1
916135469,35806773,0,1
916135469,35806768,0,1
916135469,35806742,0,1
916135469,35806758,0,1
916135469,35100548,0,1
916135470,35806756,0,1
916135470,35806791,0,1
916135470,35806790,0,1
916135470,35806770,0,1
916135470,35804735,0,1
916135470,35803268,0,1
916135470,35806793,0,1
916135470,35806761,0,1
916135470,35806749,0,1
916135470,35806809,0,1
916135470,35806807,0,1
916135470,35806733,0,1
916135470,35807155,0,1
916135470,35806799,0,1
916135470,35806774,0,1
916135470,35806769,0,1
916135470,35806751,0,1
916135470,35806740,0,1
916135470,35806753,0,1
916135470,35806776,0,1
916135470,35806752,0,1
916135470,35806750,0,1
916135470,35806801,0,1
916135470,35806744,0,1
916135470,35806743,0,1
916135470,35806772,0,1
916135470,35806805,0,1
916135470,35806764,0,1
916135470,35806734,0,1
916135470,35806773,0,1
916135470,35806768,0,1
916135470,35806742,0,1
916135470,35806758,0,1
916135470,35100548,0,1
916135471,35806756,0,1
916135471,35806791,0,1
916135471,35806790,0,1
916135471,35806770,0,1
916135471,35804735,0,1
916135471,35803268,0,1
916135471,35806793,0,1
916135471,35806761,0,1
916135471,35806749,0,1
916135471,35806809,0,1
916135471,35806807,0,1
916135471,35806733,0,1
916135471,35807155,0,1
916135471,35806799,0,1
916135471,35806774,0,1
916135471,35806769,0,1
916135471,35806751,0,1
916135471,35806740,0,1
916135471,35806753,0,1
916135471,35806776,0,1
916135471,35806752,0,1
916135471,35806750,0,1
916135471,35806801,0,1
916135471,35806744,0,1
916135471,35806743,0,1
916135471,35806772,0,1
916135471,35806805,0,1
916135471,35806764,0,1
916135471,35806734,0,1
916135471,35806773,0,1
916135471,35806768,0,1
916135471,35806742,0,1
916135471,35806758,0,1
916135471,35100548,0,1
916135472,35806756,0,1
916135472,35806791,0,1
916135472,35806790,0,1
916135472,35806770,0,1
916135472,35804735,0,1
916135472,35803268,0,1
916135472,35806793,0,1
916135472,35806761,0,1
916135472,35806749,0,1
916135472,35806809,0,1
916135472,35806807,0,1
916135472,35806733,0,1
916135472,35807155,0,1
916135472,35806799,0,1
916135472,35806774,0,1
916135472,35806769,0,1
916135472,35806751,0,1
916135472,35806740,0,1
916135472,35806753,0,1
916135472,35806776,0,1
916135472,35806752,0,1
916135472,35806750,0,1
916135472,35806801,0,1
916135472,35806744,0,1
916135472,35806743,0,1
916135472,35806772,0,1
916135472,35806805,0,1
916135472,35806764,0,1
916135472,35806734,0,1
916135472,35806773,0,1
916135472,35806768,0,1
916135472,35806742,0,1
916135472,35806758,0,1
916135472,35100548,0,1
916135421,35806756,0,1
916135421,35806791,0,1
916135421,35806790,0,1
916135421,35806770,0,1
916135421,35804735,0,1
916135421,35803268,0,1
916135421,35806793,0,1
916135421,35806761,0,1
916135421,35806749,0,1
916135421,35806809,0,1
916135421,35806807,0,1
916135421,35806733,0,1
916135421,35807155,0,1
916135421,35806799,0,1
916135421,35806774,0,1
916135421,35806769,0,1
916135421,35806751,0,1
916135421,35806740,0,1
916135421,35806753,0,1
916135421,35806776,0,1
916135421,35806752,0,1
916135421,35806750,0,1
916135421,35806801,0,1
916135421,35806744,0,1
916135421,35806743,0,1
916135421,35806772,0,1
916135421,35806805,0,1
916135421,35806764,0,1
916135421,35806734,0,1
916135421,35806773,0,1
916135421,35806768,0,1
916135421,35806742,0,1
916135421,35806758,0,1
916135421,35100548,0,1
916135430,35806756,0,1
916135430,35806791,0,1
916135430,35806790,0,1
916135430,35806770,0,1
916135430,35804735,0,1
916135430,35803268,0,1
916135430,35806793,0,1
916135430,35806761,0,1
916135430,35806749,0,1
916135430,35806809,0,1
916135430,35806807,0,1
916135430,35806733,0,1
916135430,35807155,0,1
916135430,35806799,0,1
916135430,35806774,0,1
916135430,35806769,0,1
916135430,35806751,0,1
916135430,35806740,0,1
916135430,35806753,0,1
916135430,35806776,0,1
916135430,35806752,0,1
916135430,35806750,0,1
916135430,35806801,0,1
916135430,35806744,0,1
916135430,35806743,0,1
916135430,35806772,0,1
916135430,35806805,0,1
916135430,35806764,0,1
916135430,35806734,0,1
916135430,35806773,0,1
916135430,35806768,0,1
916135430,35806742,0,1
916135430,35806758,0,1
916135430,35100548,0,1
916135432,35806756,0,1
916135432,35806791,0,1
916135432,35806790,0,1
916135432,35806770,0,1
916135432,35804735,0,1
916135432,35803268,0,1
916135432,35806793,0,1
916135432,35806761,0,1
916135432,35806749,0,1
916135432,35806809,0,1
916135432,35806807,0,1
916135432,35806733,0,1
916135432,35807155,0,1
916135432,35806799,0,1
916135432,35806774,0,1
916135432,35806769,0,1
916135432,35806751,0,1
916135432,35806740,0,1
916135432,35806753,0,1
916135432,35806776,0,1
916135432,35806752,0,1
916135432,35806750,0,1
916135432,35806801,0,1
916135432,35806744,0,1
916135432,35806743,0,1
916135432,35806772,0,1
916135432,35806805,0,1
916135432,35806764,0,1
916135432,35806734,0,1
916135432,35806773,0,1
916135432,35806768,0,1
916135432,35806742,0,1
916135432,35806758,0,1
916135432,35100548,0,1
916135434,35806756,0,1
916135434,35806791,0,1
916135434,35806790,0,1
916135434,35806770,0,1
916135434,35804735,0,1
916135434,35803268,0,1
916135434,35806793,0,1
916135434,35806761,0,1
916135434,35806749,0,1
916135434,35806809,0,1
916135434,35806807,0,1
916135434,35806733,0,1
916135434,35807155,0,1
916135434,35806799,0,1
916135434,35806774,0,1
916135434,35806769,0,1
916135434,35806751,0,1
916135434,35806740,0,1
916135434,35806753,0,1
916135434,35806776,0,1
916135434,35806752,0,1
916135434,35806750,0,1
916135434,35806801,0,1
916135434,35806744,0,1
916135434,35806743,0,1
916135434,35806772,0,1
916135434,35806805,0,1
916135434,35806764,0,1
916135434,35806734,0,1
916135434,35806773,0,1
916135434,35806768,0,1
916135434,35806742,0,1
916135434,35806758,0,1
916135434,35100548,0,1
916135435,35806756,0,1
916135435,35806791,0,1
916135435,35806790,0,1
916135435,35806770,0,1
916135435,35804735,0,1
916135435,35803268,0,1
916135435,35806793,0,1
916135435,35806761,0,1
916135435,35806749,0,1
916135435,35806809,0,1
916135435,35806807,0,1
916135435,35806733,0,1
916135435,35807155,0,1
916135435,35806799,0,1
916135435,35806774,0,1
916135435,35806769,0,1
916135435,35806751,0,1
916135435,35806740,0,1
916135435,35806753,0,1
916135435,35806776,0,1
916135435,35806752,0,1
916135435,35806750,0,1
916135435,35806801,0,1
916135435,35806744,0,1
916135435,35806743,0,1
916135435,35806772,0,1
916135435,35806805,0,1
916135435,35806764,0,1
916135435,35806734,0,1
916135435,35806773,0,1
916135435,35806768,0,1
916135435,35806742,0,1
916135435,35806758,0,1
916135435,35100548,0,1
916135426,35803336,0,1
916135426,35807015,0,1
916135427,35803336,0,1
916135427,35807015,0,1
916135473,35803336,0,1
916135473,35807015,0,1
916135417,35803336,0,1
916135417,35807015,0,1
916135474,35803336,0,1
916135474,35807015,0,1
916135421,35803336,0,1
916135421,35807015,0,1
916135430,35803336,0,1
916135430,35807015,0,1
916135475,35803336,0,1
916135475,35807015,0,1
916135432,35803336,0,1
916135432,35807015,0,1
916135476,35803336,0,1
916135476,35807015,0,1
916135477,35803336,0,1
916135477,35807015,0,1
916135478,35803336,0,1
916135478,35807015,0,1
916135479,35806644,0,1
916135479,35803250,0,1
916135479,35806645,0,1
916135427,35806644,0,1
916135427,35803250,0,1
916135427,35806645,0,1
916135480,35806644,0,1
916135480,35803250,0,1
916135480,35806645,0,1
916135481,35806644,0,1
916135481,35803250,0,1
916135481,35806645,0,1
916135482,35806644,0,1
916135482,35803250,0,1
916135482,35806645,0,1
916135483,35806177,0,1
916135483,35806205,0,1
916135483,35806221,0,1
916135483,35806199,0,1
916135483,35806240,0,1
916135483,35806227,0,1
916135483,35806225,0,1
916135483,35806215,0,1
916135483,35806234,0,1
916135483,35806179,0,1
916135483,35806203,0,1
916135483,35806196,0,1
916135483,35806615,0,1
916135483,35802883,0,1
916135483,35806232,0,1
916135483,35806186,0,1
916135483,35806241,0,1
916135483,35806198,0,1
916135483,35806200,0,1
916135483,35806220,0,1
916135483,35806239,0,1
916135484,35806177,0,1
916135484,35806205,0,1
916135484,35806221,0,1
916135484,35806199,0,1
916135484,35806240,0,1
916135484,35806227,0,1
916135484,35806225,0,1
916135484,35806215,0,1
916135484,35806234,0,1
916135484,35806179,0,1
916135484,35806203,0,1
916135484,35806196,0,1
916135484,35806615,0,1
916135484,35802883,0,1
916135484,35806232,0,1
916135484,35806186,0,1
916135484,35806241,0,1
916135484,35806198,0,1
916135484,35806200,0,1
916135484,35806220,0,1
916135484,35806239,0,1
916135445,35806177,0,1
916135445,35806205,0,1
916135445,35806221,0,1
916135445,35806199,0,1
916135445,35806240,0,1
916135445,35806227,0,1
916135445,35806225,0,1
916135445,35806215,0,1
916135445,35806234,0,1
916135445,35806179,0,1
916135445,35806203,0,1
916135445,35806196,0,1
916135445,35806615,0,1
916135445,35802883,0,1
916135445,35806232,0,1
916135445,35806186,0,1
916135445,35806241,0,1
916135445,35806198,0,1
916135445,35806200,0,1
916135445,35806220,0,1
916135445,35806239,0,1
916135424,35806177,0,1
916135424,35806205,0,1
916135424,35806221,0,1
916135424,35806199,0,1
916135424,35806240,0,1
916135424,35806227,0,1
916135424,35806225,0,1
916135424,35806215,0,1
916135424,35806234,0,1
916135424,35806179,0,1
916135424,35806203,0,1
916135424,35806196,0,1
916135424,35806615,0,1
916135424,35802883,0,1
916135424,35806232,0,1
916135424,35806186,0,1
916135424,35806241,0,1
916135424,35806198,0,1
916135424,35806200,0,1
916135424,35806220,0,1
916135424,35806239,0,1
916135425,35806177,0,1
916135425,35806205,0,1
916135425,35806221,0,1
916135425,35806199,0,1
916135425,35806240,0,1
916135425,35806227,0,1
916135425,35806225,0,1
916135425,35806215,0,1
916135425,35806234,0,1
916135425,35806179,0,1
916135425,35806203,0,1
916135425,35806196,0,1
916135425,35806615,0,1
916135425,35802883,0,1
916135425,35806232,0,1
916135425,35806186,0,1
916135425,35806241,0,1
916135425,35806198,0,1
916135425,35806200,0,1
916135425,35806220,0,1
916135425,35806239,0,1
916135426,35806177,0,1
916135426,35806205,0,1
916135426,35806221,0,1
916135426,35806199,0,1
916135426,35806240,0,1
916135426,35806227,0,1
916135426,35806225,0,1
916135426,35806215,0,1
916135426,35806234,0,1
916135426,35806179,0,1
916135426,35806203,0,1
916135426,35806196,0,1
916135426,35806615,0,1
916135426,35802883,0,1
916135426,35806232,0,1
916135426,35806186,0,1
916135426,35806241,0,1
916135426,35806198,0,1
916135426,35806200,0,1
916135426,35806220,0,1
916135426,35806239,0,1
916135427,35806177,0,1
916135427,35806205,0,1
916135427,35806221,0,1
916135427,35806199,0,1
916135427,35806240,0,1
916135427,35806227,0,1
916135427,35806225,0,1
916135427,35806215,0,1
916135427,35806234,0,1
916135427,35806179,0,1
916135427,35806203,0,1
916135427,35806196,0,1
916135427,35806615,0,1
916135427,35802883,0,1
916135427,35806232,0,1
916135427,35806186,0,1
916135427,35806241,0,1
916135427,35806198,0,1
916135427,35806200,0,1
916135427,35806220,0,1
916135427,35806239,0,1
916135448,35806177,0,1
916135448,35806205,0,1
916135448,35806221,0,1
916135448,35806199,0,1
916135448,35806240,0,1
916135448,35806227,0,1
916135448,35806225,0,1
916135448,35806215,0,1
916135448,35806234,0,1
916135448,35806179,0,1
916135448,35806203,0,1
916135448,35806196,0,1
916135448,35806615,0,1
916135448,35802883,0,1
916135448,35806232,0,1
916135448,35806186,0,1
916135448,35806241,0,1
916135448,35806198,0,1
916135448,35806200,0,1
916135448,35806220,0,1
916135448,35806239,0,1
916135443,35806177,0,1
916135443,35806205,0,1
916135443,35806221,0,1
916135443,35806199,0,1
916135443,35806240,0,1
916135443,35806227,0,1
916135443,35806225,0,1
916135443,35806215,0,1
916135443,35806234,0,1
916135443,35806179,0,1
916135443,35806203,0,1
916135443,35806196,0,1
916135443,35806615,0,1
916135443,35802883,0,1
916135443,35806232,0,1
916135443,35806186,0,1
916135443,35806241,0,1
916135443,35806198,0,1
916135443,35806200,0,1
916135443,35806220,0,1
916135443,35806239,0,1
916135485,35806177,0,1
916135485,35806205,0,1
916135485,35806221,0,1
916135485,35806199,0,1
916135485,35806240,0,1
916135485,35806227,0,1
916135485,35806225,0,1
916135485,35806215,0,1
916135485,35806234,0,1
916135485,35806179,0,1
916135485,35806203,0,1
916135485,35806196,0,1
916135485,35806615,0,1
916135485,35802883,0,1
916135485,35806232,0,1
916135485,35806186,0,1
916135485,35806241,0,1
916135485,35806198,0,1
916135485,35806200,0,1
916135485,35806220,0,1
916135485,35806239,0,1
916135417,35806177,0,1
916135417,35806205,0,1
916135417,35806221,0,1
916135417,35806199,0,1
916135417,35806240,0,1
916135417,35806227,0,1
916135417,35806225,0,1
916135417,35806215,0,1
916135417,35806234,0,1
916135417,35806179,0,1
916135417,35806203,0,1
916135417,35806196,0,1
916135417,35806615,0,1
916135417,35802883,0,1
916135417,35806232,0,1
916135417,35806186,0,1
916135417,35806241,0,1
916135417,35806198,0,1
916135417,35806200,0,1
916135417,35806220,0,1
916135417,35806239,0,1
916135474,35806177,0,1
916135474,35806205,0,1
916135474,35806221,0,1
916135474,35806199,0,1
916135474,35806240,0,1
916135474,35806227,0,1
916135474,35806225,0,1
916135474,35806215,0,1
916135474,35806234,0,1
916135474,35806179,0,1
916135474,35806203,0,1
916135474,35806196,0,1
916135474,35806615,0,1
916135474,35802883,0,1
916135474,35806232,0,1
916135474,35806186,0,1
916135474,35806241,0,1
916135474,35806198,0,1
916135474,35806200,0,1
916135474,35806220,0,1
916135474,35806239,0,1
916135486,35806177,0,1
916135486,35806205,0,1
916135486,35806221,0,1
916135486,35806199,0,1
916135486,35806240,0,1
916135486,35806227,0,1
916135486,35806225,0,1
916135486,35806215,0,1
916135486,35806234,0,1
916135486,35806179,0,1
916135486,35806203,0,1
916135486,35806196,0,1
916135486,35806615,0,1
916135486,35802883,0,1
916135486,35806232,0,1
916135486,35806186,0,1
916135486,35806241,0,1
916135486,35806198,0,1
916135486,35806200,0,1
916135486,35806220,0,1
916135486,35806239,0,1
916135421,35806177,0,1
916135421,35806205,0,1
916135421,35806221,0,1
916135421,35806199,0,1
916135421,35806240,0,1
916135421,35806227,0,1
916135421,35806225,0,1
916135421,35806215,0,1
916135421,35806234,0,1
916135421,35806179,0,1
916135421,35806203,0,1
916135421,35806196,0,1
916135421,35806615,0,1
916135421,35802883,0,1
916135421,35806232,0,1
916135421,35806186,0,1
916135421,35806241,0,1
916135421,35806198,0,1
916135421,35806200,0,1
916135421,35806220,0,1
916135421,35806239,0,1
916135428,35806177,0,1
916135428,35806205,0,1
916135428,35806221,0,1
916135428,35806199,0,1
916135428,35806240,0,1
916135428,35806227,0,1
916135428,35806225,0,1
916135428,35806215,0,1
916135428,35806234,0,1
916135428,35806179,0,1
916135428,35806203,0,1
916135428,35806196,0,1
916135428,35806615,0,1
916135428,35802883,0,1
916135428,35806232,0,1
916135428,35806186,0,1
916135428,35806241,0,1
916135428,35806198,0,1
916135428,35806200,0,1
916135428,35806220,0,1
916135428,35806239,0,1
916135429,35806177,0,1
916135429,35806205,0,1
916135429,35806221,0,1
916135429,35806199,0,1
916135429,35806240,0,1
916135429,35806227,0,1
916135429,35806225,0,1
916135429,35806215,0,1
916135429,35806234,0,1
916135429,35806179,0,1
916135429,35806203,0,1
916135429,35806196,0,1
916135429,35806615,0,1
916135429,35802883,0,1
916135429,35806232,0,1
916135429,35806186,0,1
916135429,35806241,0,1
916135429,35806198,0,1
916135429,35806200,0,1
916135429,35806220,0,1
916135429,35806239,0,1
916135487,35806177,0,1
916135487,35806205,0,1
916135487,35806221,0,1
916135487,35806199,0,1
916135487,35806240,0,1
916135487,35806227,0,1
916135487,35806225,0,1
916135487,35806215,0,1
916135487,35806234,0,1
916135487,35806179,0,1
916135487,35806203,0,1
916135487,35806196,0,1
916135487,35806615,0,1
916135487,35802883,0,1
916135487,35806232,0,1
916135487,35806186,0,1
916135487,35806241,0,1
916135487,35806198,0,1
916135487,35806200,0,1
916135487,35806220,0,1
916135487,35806239,0,1
916135430,35806177,0,1
916135430,35806205,0,1
916135430,35806221,0,1
916135430,35806199,0,1
916135430,35806240,0,1
916135430,35806227,0,1
916135430,35806225,0,1
916135430,35806215,0,1
916135430,35806234,0,1
916135430,35806179,0,1
916135430,35806203,0,1
916135430,35806196,0,1
916135430,35806615,0,1
916135430,35802883,0,1
916135430,35806232,0,1
916135430,35806186,0,1
916135430,35806241,0,1
916135430,35806198,0,1
916135430,35806200,0,1
916135430,35806220,0,1
916135430,35806239,0,1
916135431,35806177,0,1
916135431,35806205,0,1
916135431,35806221,0,1
916135431,35806199,0,1
916135431,35806240,0,1
916135431,35806227,0,1
916135431,35806225,0,1
916135431,35806215,0,1
916135431,35806234,0,1
916135431,35806179,0,1
916135431,35806203,0,1
916135431,35806196,0,1
916135431,35806615,0,1
916135431,35802883,0,1
916135431,35806232,0,1
916135431,35806186,0,1
916135431,35806241,0,1
916135431,35806198,0,1
916135431,35806200,0,1
916135431,35806220,0,1
916135431,35806239,0,1
916135475,35806177,0,1
916135475,35806205,0,1
916135475,35806221,0,1
916135475,35806199,0,1
916135475,35806240,0,1
916135475,35806227,0,1
916135475,35806225,0,1
916135475,35806215,0,1
916135475,35806234,0,1
916135475,35806179,0,1
916135475,35806203,0,1
916135475,35806196,0,1
916135475,35806615,0,1
916135475,35802883,0,1
916135475,35806232,0,1
916135475,35806186,0,1
916135475,35806241,0,1
916135475,35806198,0,1
916135475,35806200,0,1
916135475,35806220,0,1
916135475,35806239,0,1
916135488,35806177,0,1
916135488,35806205,0,1
916135488,35806221,0,1
